Date,log_returns
2/14/13,-0.015180374
2/13/13,-0.005931925
2/12/13,-0.010438489
2/11/13,0.014070039
2/8/13,0.015923077
2/7/13,0
2/6/13,0.039080664
2/5/13,0.010473419
2/4/13,-0.003061801
2/1/13,0.028529005
1/31/13,-0.002408704
1/30/13,0
1/29/13,0.008614393
1/28/13,-0.013830889
1/25/13,0.003753132
1/24/13,0.013565601
1/23/13,-0.004015274
1/22/13,-0.011115855
1/18/13,-0.00923866
1/17/13,0.022360142
1/16/13,-0.018737147
1/15/13,-0.003829669
1/14/13,0.007153646
1/11/13,-0.007773268
1/10/13,0.012466367
1/9/13,0.018250456
1/8/13,-0.0168905
1/7/13,-0.018769639
1/4/13,0.020445868
1/3/13,-0.006479903
1/2/13,0.02895994
12/31/12,0.012734901
12/28/12,-0.005091837
12/27/12,0.023839292
12/26/12,-0.009033872
12/24/12,0.004506773
12/21/12,-0.020284229
12/20/12,0.020504558
12/19/12,0.016667052
12/18/12,0.030257131
12/17/12,0.007767682
12/14/12,0.000465669
12/13/12,-0.010425231
12/12/12,0.008447611
12/11/12,0.00151195
12/10/12,-0.002092781
12/7/12,0.005123369
12/6/12,0.004563361
12/5/12,-0.002927574
12/4/12,-0.001635787
12/3/12,-0.004891101
11/30/12,-0.004982918
11/29/12,0.016315488
11/28/12,-0.001526235
11/27/12,-0.017329096
11/26/12,0.012997769
11/23/12,0.013879322
11/21/12,0.018649638
11/20/12,-0.005295415
11/19/12,0.014752408
11/16/12,0.022544768
11/15/12,0.04915776
11/14/12,-0.018927178
11/13/12,0.002185589
11/12/12,-0.012152436
11/9/12,0.003821712
11/8/12,-0.01683267
11/7/12,-0.019389099
11/6/12,-0.001353097
11/5/12,0.044619339
11/2/12,-0.003208216
11/1/12,0.007458908
10/31/12,0.001420913
10/26/12,-0.013991577
10/25/12,0.013862294
10/24/12,-0.003998677
10/23/12,-0.016470222
10/22/12,0.01454106
10/19/12,-0.008699044
10/18/12,0.006645443
10/17/12,0.008627933
10/16/12,0.01445998
10/15/12,0.020414296
10/12/12,-0.002407706
10/11/12,0.004686959
10/10/12,-0.020723351
10/9/12,-0.016688758
10/8/12,-0.004643984
10/5/12,-0.016339475
10/4/12,0.024221175
10/3/12,0.003118075
10/2/12,-0.002858656
10/1/12,-0.018511931
9/28/12,-0.021920731
9/27/12,0.019884899
9/26/12,-0.022746881
9/25/12,-0.000248441
9/24/12,-0.012345836
9/21/12,-0.005384276
9/20/12,-0.002924667
9/19/12,0.009291045
9/18/12,0.000122754
9/17/12,-0.02150877
9/14/12,0.002889455
9/13/12,0.010544937
9/12/12,0.009426488
9/11/12,-0.004785566
9/10/12,0.000244907
9/7/12,0.016668057
9/6/12,0.023684629
9/5/12,-0.003690288
9/4/12,-0.01124104
8/31/12,-0.007632192
8/30/12,-0.009551608
8/29/12,0.00135896
8/28/12,-0.008616462
8/27/12,-0.01084922
8/24/12,0.005105213
8/23/12,-0.004862653
8/22/12,0.0068143
8/21/12,0.002812302
8/20/12,-0.010959706
8/17/12,0.003153836
8/16/12,0.0258444
8/15/12,-0.001619396
8/14/12,-0.008058086
8/13/12,-0.006154623
8/10/12,-0.000858632
8/9/12,0.007630757
8/8/12,-0.009223456
8/7/12,0.011573658
8/6/12,-0.003831634
8/3/12,0.050994653
8/2/12,0.004162878
8/1/12,0.002610588
7/31/12,0.013686238
7/30/12,-0.008181558
7/27/12,0.026366308
7/26/12,0.021825978
7/25/12,-0.006460961
7/24/12,-0.016982949
7/23/12,-0.012051485
7/20/12,-0.02133348
7/19/12,0.003524078
7/18/12,0.007876202
7/17/12,-0.00460202
7/16/12,-0.004189036
7/13/12,0.008395681
7/12/12,-0.018921383
7/11/12,-0.002968637
7/10/12,-0.022303863
7/9/12,-0.010032728
7/6/12,-0.005971702
7/5/12,-0.003219743
7/3/12,0.00869243
7/2/12,-0.003734636
6/29/12,0.030787215
6/28/12,0.022810761
6/27/12,-0.00026221
6/26/12,0.00275618
6/25/12,-0.009287882
6/22/12,0.007056099
6/21/12,-0.01457973
6/20/12,0.006352494
6/19/12,0.000520372
6/18/12,0.004564703
6/15/12,0.006162755
6/14/12,-0.001445752
6/13/12,-0.004586249
6/12/12,0.011836041
6/11/12,-0.012097531
6/8/12,-0.004173738
6/7/12,-0.000520507
6/6/12,0.024494258
6/5/12,0.005212857
6/4/12,-0.002542931
6/1/12,-0.027424277
5/31/12,0.007178821
5/30/12,-0.009257606
5/29/12,0.003249921
5/25/12,-0.005194739
5/24/12,-0.000647498
5/23/12,0.000388412
5/22/12,0.006756835
5/21/12,0.008379193
5/18/12,-0.015006493
5/17/12,0.006366526
5/16/12,-0.020385198
5/15/12,-0.017721907
5/14/12,-0.012592923
5/11/12,0.012216507
5/10/12,-0.010232183
5/9/12,0.02999223
5/8/12,-0.006630191
5/7/12,0.00076284
5/4/12,-0.007475537
5/3/12,-0.007921045
5/2/12,-0.003750054
5/1/12,-0.020132799
4/30/12,-0.006216903
